w0 w1 height_keep balance_keep mimic_q mimic_dq cmd_linear cmd_angular torque torque_d contact terminal 
0.24 0.64 9237.43 6737.04 355.623 1263.62 160.354 4826.65 9799.23 9728.05 3679.72 0 
0.24 0.65 9261.56 6423.78 326.467 1266.56 162.757 4859.02 9795.33 9761.43 3404.26 0 
0.24 0.66 9293.81 5951.83 298.28 1266 165.079 4973.32 9787.25 9783.89 3137.33 0 
0.24 0.67 9315.98 5148.62 271.549 1261.61 167.45 5168.12 9767.32 9791.27 2857.04 0 
0.24 0.68 9339.56 3938.99 246.575 1259.18 170.615 5254.34 9733.04 9785.34 2529.12 0 
0.24 0.69 9381.24 2435.34 222.651 1256.37 174.069 5162.94 9676.56 9777.48 2121.42 0 
0.24 0.7 9445.07 1791.01 198.188 1254.71 177.417 5285.86 9643.66 9777.06 1982.75 0 
0.24 0.71 9511.87 1573.34 174.333 1254.63 181.101 5401.28 9630.79 9786.34 1920.29 0 
0.24 0.72 9575.93 1481.07 152.379 1257.25 184.569 5365.81 9624.08 9797.38 1775.73 0 
0.24 0.73 9636.39 1455.49 132.038 1260.93 187.588 5209.26 9621.32 9814.12 1523.56 0 
0.24 0.74 9694.33 1565.27 112.236 1268.32 190.418 5146.24 9629.48 9832.1 1194.73 0 
0.24 0.75 9820.85 2740.68 85.4005 1262.67 193.271 6940.79 9684.38 9812.38 1188.08 0 
0.24 0.76 9868.06 2786.3 70.594 1261.4 195.763 7313.85 9676.59 9841.49 1020.1 0 
0.25 0 9984.82 9887.89 7456.62 6056.07 9244.88 8095.19 8684.75 2659.42 1095.21 0 
0.25 0.01 9984.85 9909.04 7478.95 6075.63 9365.04 8136.16 8697.42 2885.08 1085.01 0 
0.25 0.02 9984.65 9923.57 7486.7 6066.07 9476.86 8169.57 8706.87 3138.67 1064.5 0 
0.25 0.03 9982.87 9931.49 7483.39 6025.41 9589.7 7994.69 8728.79 3328.59 1067.98 0 
0.25 0.04 9979.07 9915.96 7483.05 5959.75 9667.73 7746.11 8751.84 3552.37 1097.32 0 
0.25 0.05 9974.38 9871.4 7453.46 5867.33 9586.9 7559.33 8778.5 3759 1130.16 0 
0.25 0.06 9968.65 9795.96 7404.24 5748.08 9354.12 7258.94 8804.39 3925.3 1158.2 0 
0.25 0.07 9961.76 9685.84 7335.29 5600.83 8944.32 6957.69 8830.34 4098.05 1198.7 0 
0.25 0.08 9954.1 9544.87 7244.08 5429.88 8355.56 6642.36 8857.37 4254.61 1250.43 0 
0.25 0.09 9946.18 9376.81 7131.8 5232.72 7606.69 6369.2 8886.68 4392.65 1315.07 0 
0.25 0.1 9937.88 9185.7 6999.35 5014.54 6733.45 6098.95 8918.19 4562.47 1394.88 0 
0.25 0.11 9928.06 8964.71 6848.26 4773.9 5714.8 5847.71 8949.77 4733.72 1454.55 0 
0.25 0.12 9912.28 8801.09 6654.62 4501.49 4111.84 5381 9004.55 4889.04 1655.9 0 
0.25 0.13 9900.34 8570.61 6442.87 4229.11 2819.75 4924.93 9051.07 5078.3 1745.5 0 
0.25 0.14 9890.11 8330.54 6221.62 3955.68 1909.5 4558.88 9090.91 5264.36 1779.37 0 
0.25 0.15 9877.88 8137.54 5968.52 3665.91 1206.06 4083.41 9132.5 5524.37 1724.46 0 
0.25 0.16 9859.58 8091.44 5633.61 3345.37 770.843 3338.16 9169.5 5830.93 1370.32 0 
0.25 0.17 9839.75 8111.76 5300.04 3064.83 601.032 2835.79 9211.62 6092.26 1122.27 0 
0.25 0.18 9816.42 8143.01 4984.9 2818.51 514.506 2495.36 9260.87 6361.87 968.731 0 
0.25 0.19 9751.44 7875.55 4657.19 2559.71 463.415 2205.18 9309.83 6672.92 915.021 0 
0.25 0.2 9740.85 7924.49 4389.82 2379.63 426.005 2115.4 9350.83 6887.38 864.765 0 
0.25 0.21 9727.24 7919.01 4015.47 2191.14 396.956 1724.97 9349.13 7019.01 702.364 0 
0.25 0.22 9731.11 7957.57 3688.61 2041.78 373.757 1414.76 9347.71 7197.32 640.822 0 
0.25 0.23 9772.65 7079.88 3298.08 1875 353.534 901.385 9236.53 7322.47 592.409 0 
0.25 0.24 9766.59 6932.48 3136.76 1791.06 335.631 826.549 9249.76 7470.65 586.032 0 
0.25 0.25 9757.5 6821.21 2989.27 1720.62 320.521 767.594 9267.61 7573.49 593.58 0 
0.25 0.26 9747.27 6718 2847.43 1660.95 306.728 724.911 9285.64 7682.97 606.219 0 
0.25 0.27 9734.86 6625.4 2708.8 1608.02 294.052 692.559 9304.06 7724.53 633.39 0 
0.25 0.28 9717.86 6540.73 2573.47 1565.15 282.467 669.905 9323.54 7788.72 674.998 0 
0.25 0.29 9691.33 6355.41 2433.75 1528.36 271.344 648.24 9342.47 7862.94 723.946 0 
0.25 0.3 9666.07 6275.13 2308.86 1496.43 260.931 629.343 9360.99 7932.1 787.262 0 
0.25 0.31 9632.87 6167.12 2184.75 1471.94 251.114 615.118 9378.05 8011.84 857.281 0 
0.25 0.32 9580.71 5949.51 2055.73 1457.67 241.453 605.07 9386.59 8074.09 888.95 0 
0.25 0.33 9505.49 5735.26 1937.07 1440.22 232.654 595.894 9391.29 8120.61 892.411 0 
0.25 0.34 9417.7 5493.26 1832.08 1426.4 224.164 588.66 9399.83 8162.74 852.132 0 
0.25 0.35 9249.79 4247.37 1745.4 1411.69 216.147 600.684 9425.22 8160.59 680.456 0 
0.25 0.36 9221.35 4043.3 1686.07 1400.41 207.867 620.5 9432.17 8222.34 709.661 0 
0.25 0.37 9202.33 4048.88 1625.95 1385.8 200.038 637.575 9440.47 8294.73 741.095 0 
0.25 0.38 9184.71 4150.12 1560.9 1376.55 192.632 652.359 9453.47 8345.97 779.016 0 
0.25 0.39 9170.71 4354.18 1497.47 1368.72 185.26 660.652 9467.72 8408.12 825.905 0 
0.25 0.4 9158.82 4614.56 1433.33 1359.08 178.813 679.097 9481.66 8481.16 880.695 0 
0.25 0.41 9150 4951.04 1370.41 1347.45 172.688 702.079 9494.84 8546.09 955.588 0 
0.25 0.42 9143.8 5398.73 1306.01 1339.89 167.593 741.924 9506.17 8601.76 1094.86 0 
0.25 0.43 9166.65 6041.9 1246.51 1341.74 162.464 897.202 9527.44 8648.25 1380.03 0 
0.25 0.44 9188.79 6586.95 1187.26 1318.69 158.337 1103.86 9549.8 8701.33 1791.22 0 
0.25 0.45 9239.52 7359.02 1126.85 1308.02 155.465 1650.9 9600.35 8780.61 2588.05 0 
0.25 0.46 9269.01 8122.75 1053.82 1309.56 153.032 2933.34 9677.53 8926.58 3464.79 0 
0.25 0.47 9250.03 8163.82 991.789 1302.7 150.882 3182.06 9696.83 8991.44 3604.34 0 
0.25 0.48 9232.35 8207.11 933.447 1296.66 149.159 3425.07 9716.48 9047.37 3763.47 0 
0.25 0.49 9215.37 8235.09 880.046 1291.52 147.677 3661.51 9732.74 9107.92 3915.79 0 
0.25 0.5 9199.63 8270.38 830.233 1287.2 146.59 3858.14 9748.67 9156.19 4074.31 0 
0.25 0.51 9185.98 8295.89 783.618 1283.21 146.34 4136.04 9763.44 9209.97 4271.47 0 
0.25 0.52 9175.37 8335.82 739.727 1279.6 146.83 4446.43 9778.77 9262.43 4493.63 0 
0.25 0.53 9165.89 8348.36 699.218 1276.32 147.031 4738.36 9791.64 9312.2 4664.49 0 
0.25 0.54 9157.74 8345.31 660.791 1273.08 147.144 5031.42 9802.58 9354.65 4788.74 0 
0.25 0.55 9150.74 8337.74 625.151 1270.7 146.804 5262.41 9812.2 9397.04 4896.2 0 
0.25 0.56 9143.97 8295.89 592.629 1268.7 146.496 5398.06 9819.75 9436.67 4942.11 0 
0.25 0.57 9140.92 8221.72 561.831 1266.92 146.821 5472.79 9825.67 9474.18 4951.55 0 
0.25 0.58 9144.14 8119.77 531.534 1265.23 148.538 5524.81 9829.95 9506.71 4981.59 0 
0.25 0.59 9150.84 7955.14 503.116 1264.17 150.011 5405.66 9830.96 9540.99 4930.11 0 
0.25 0.6 9162.31 7758.94 474.714 1262.97 151.957 5252.67 9828.64 9570.95 4777.65 0 
0.25 0.61 9176.51 7526.97 446.241 1262.27 153.887 5027.91 9822.1 9598.27 4582.28 0 
0.25 0.62 9189.35 7249.33 417.579 1262.21 156.022 4744.66 9809.6 9630.69 4221.75 0 
0.25 0.63 9211.03 6997.96 387.368 1263.96 158.058 4677.35 9801.78 9672.87 3925.46 0 
0.25 0.64 9235.04 6724.03 357.084 1264.02 160.308 4715.95 9796.94 9718.42 3645.12 0 
0.25 0.65 9260.76 6398.67 327.99 1269.1 162.66 4744.57 9792.99 9753.2 3374.45 0 
0.25 0.66 9291.76 5943.96 299.557 1266.23 165.033 4894.84 9786.74 9777.41 3113.66 0 
0.25 0.67 9315.36 5162.69 272.273 1261.57 167.396 5111.77 9767.84 9790.18 2849.01 0 
0.25 0.68 9338.66 3947.52 247.127 1259.31 170.594 5203.3 9733.69 9781.29 2523.28 0 
0.25 0.69 9379.08 2474.35 223.148 1256.55 173.996 5121.69 9679.31 9776.4 2127.39 0 
0.25 0.7 9442.37 1786.1 198.76 1254.79 177.544 5235.09 9644.52 9776.95 1972.44 0 
0.25 0.71 9508.43 1563.56 175.01 1254.68 181.13 5349.69 9631.48 9784.34 1919 0 
0.25 0.72 9573.14 1462.73 152.924 1256.98 184.592 5323.66 9623.99 9795.74 1785.02 0 
0.25 0.73 9634.54 1424.38 132.507 1260.6 187.576 5169.48 9620.34 9811.21 1528.87 0 
0.25 0.74 9693.01 1526.39 112.772 1267.56 190.374 5107.54 9627.5 9828.83 1218.72 0 
0.25 0.75 9824.43 2699.44 85.336 1262.39 193.134 6978.51 9682.12 9805.59 1199.46 0 
0.26 0 9983.44 9888.36 7484.13 6067.92 9267.41 8012.15 8684.6 2660.35 1117.35 0 
0.26 0.01 9983.54 9909.23 7507.92 6090.17 9373.92 8043.47 8696.49 2864 1101.07 0 
0.26 0.02 9983.8 9922.77 7515.26 6082.9 9477.33 8080.68 8705.21 3116.34 1076.26 0 
0.26 0.03 9981.93 9929.62 7508.59 6043.73 9584.79 7927.7 8727.16 3306.02 1079.09 0 
0.26 0.04 9977.81 9912.09 7508.8 5977.51 9667.29 7668.61 8749.87 3532.82 1108.9 0 
0.26 0.05 9972.92 9865.46 7477.59 5885.67 9585.41 7483.85 8776.89 3735.9 1138.4 0 
0.26 0.06 9966.71 9788.6 7429.29 5768.33 9354.35 7171.38 8802.58 3906.17 1173.56 0 
0.26 0.07 9959.83 9676.22 7358.82 5620.24 8943.13 6885.99 8829.11 4079 1211.51 0 
0.26 0.08 9951.93 9533.09 7268.12 5448.93 8347.02 6568.2 8856.32 4230.28 1267.89 0 
0.26 0.09 9943.65 9363.39 7156.05 5252.55 7598.77 6290.01 8885.43 4367.69 1336.95 0 
0.26 0.1 9935.54 9170.11 7021.43 5032.13 6708.09 6030.13 8916.84 4542.39 1401.71 0 
0.26 0.11 9925.02 8947.04 6870.19 4790.9 5673.88 5789.12 8949.11 4714.54 1481.13 0 
0.26 0.12 9909.36 8789.3 6671.91 4513.85 3947.49 5241.26 9007.28 4854.81 1670.03 0 
0.26 0.13 9897.86 8540.64 6458.54 4239.54 2704.56 4787.46 9051.76 5049.81 1723.41 0 
0.26 0.14 9888.36 8311.01 6237.29 3965.63 1831.75 4432.5 9090.94 5255.72 1723.4 0 
0.26 0.15 9874.49 8135.59 5968.35 3667.89 1128.32 3876.26 9131.08 5522.32 1587.98 0 
0.26 0.16 9854.87 8088.28 5629.77 3345.26 751.324 3193.95 9167.87 5818.63 1250.4 0 
0.26 0.17 9835.44 8104.05 5299.54 3065.9 595.327 2728.75 9211.36 6077.71 1036.03 0 
0.26 0.18 9812.83 8133.55 4987.8 2823.05 512.663 2414.42 9260.81 6346.02 908.235 0 
0.26 0.19 9760.84 7953.52 4665.59 2573.61 462.014 2147.22 9306.11 6642.45 868.319 0 
0.26 0.2 9740.14 7913.1 4383.06 2379.13 425.319 2018.86 9350.72 6861.34 817.853 0 
0.26 0.21 9729.39 7922.47 4014.27 2199.46 396.518 1655.84 9350.27 7013.81 696.409 0 
0.26 0.22 9734.4 7943.29 3687.73 2050.52 372.726 1341.5 9340.32 7181.32 632.578 0 
0.26 0.23 9772.74 7090.27 3310.79 1880.4 353.03 894.748 9237.21 7319.78 584.652 0 
0.26 0.24 9767.61 6932.84 3149.17 1795.34 335.133 817.588 9248.13 7462.09 578.361 0 
0.26 0.25 9758.93 6823.47 3001.68 1724.45 319.783 762.828 9267.23 7591.74 585.173 0 
0.26 0.26 9749.92 6717.68 2857.97 1662.46 306.07 720.858 9284 7661.89 598.533 0 
0.26 0.27 9736.81 6624.57 2719.82 1611.42 293.083 688.329 9303.38 7719.41 627.502 0 
0.26 0.28 9720.91 6537.57 2584.97 1567.35 281.285 663.498 9322.71 7780.26 667.662 0 
0.26 0.29 9695.27 6363.16 2445.02 1529.8 271.091 644.82 9341.15 7857.64 716.557 0 
0.26 0.3 9668.85 6261.49 2318.17 1497.85 260.394 627.005 9359.98 7924.09 777.996 0 
0.26 0.31 9638.03 6173.8 2194.94 1473.5 250.834 611.758 9377.08 8002.56 849.139 0 
0.26 0.32 9587.5 5973.45 2067.1 1458.52 241.43 601.8 9388.21 8067.67 898.561 0 
0.26 0.33 9512.81 5733.14 1945.98 1442.01 232.239 591.537 9390.93 8115.55 892.051 0 
0.26 0.34 9422.87 5489.71 1840.05 1428.13 223.632 582.262 9399.09 8154.23 848.737 0 
0.26 0.35 9243.78 4096.44 1752.77 1411.38 215.424 601.788 9421.21 8161.93 670.021 0 
0.26 0.36 9219.16 3984.25 1692.82 1400.79 207.688 617.839 9430.09 8221.57 694.951 0 
0.26 0.37 9200.4 4017.65 1631.16 1389.51 199.742 625.536 9440.69 8286.5 733.221 0 
0.26 0.38 9182.25 4113.26 1565.51 1377.18 192.625 642.757 9451.45 8337.97 765.061 0 
0.26 0.39 9168.44 4311.26 1502.82 1368.99 185.407 650.531 9465.59 8401.65 817.242 0 
0.26 0.4 9155.77 4568.68 1437.46 1362.31 178.871 667.225 9480.6 8462.16 866.055 0 
0.26 0.41 9146.31 4918.98 1375.07 1349.35 172.751 685.293 9494.02 8553.3 943.048 0 
0.26 0.42 9140.69 5336.58 1311.31 1340 167.615 723.709 9505.07 8620.01 1061.75 0 
0.26 0.43 9157.62 5943.85 1251.56 1340.56 162.411 830.558 9522.73 8637.54 1325.6 0 
0.26 0.44 9179.06 6470.59 1192.17 1323.58 158.43 1024.69 9545.14 8698.78 1700.3 0 
0.26 0.45 9218.26 7103.99 1133.3 1306.74 155.707 1403.5 9584.55 8758.87 2341.66 0 
0.26 0.46 9266.12 8111.92 1060.42 1310.04 153.153 2791.92 9671.01 8911.32 3422.54 0 
0.26 0.47 9248.18 8155.63 997.603 1303.16 151.015 3083.73 9692.15 8980.09 3581.87 0 
0.26 0.48 9230.18 8195.31 938.951 1297.46 149.115 3320.89 9712.13 9039.59 3718.46 0 
0.26 0.49 9212.49 8221.23 885.505 1292.1 147.828 3490.27 9727.54 9098.44 3857.58 0 
0.26 0.5 9197.76 8257.37 834.97 1287.83 146.703 3749.87 9744.86 9149.56 4039.5 0 
0.26 0.51 9184.01 8283.15 787.97 1283.61 146.376 4033.69 9760.37 9202.62 4231.04 0 
0.26 0.52 9173.65 8318.49 743.64 1280.08 146.937 4343.9 9776.28 9255.64 4431.56 0 
0.26 0.53 9164.07 8326.98 703.099 1276.8 147.149 4589.61 9788.92 9304.49 4589.97 0 
0.26 0.54 9157.15 8345 663.693 1273.55 147.313 4947.87 9801.3 9347.87 4770.93 0 
0.26 0.55 9149.74 8330.93 627.918 1271.09 147.006 5190.02 9810.34 9389.72 4868.61 0 
0.26 0.56 9143.1 8287.82 595.056 1269.02 146.614 5332.57 9818.17 9428.94 4917.29 0 
0.26 0.57 9139.89 8216.16 563.942 1267.21 146.863 5411.81 9824.3 9466.67 4928.97 0 
0.26 0.58 9141.66 8103.06 533.881 1265.7 148.588 5409.56 9828.1 9501.58 4902.87 0 
0.26 0.59 9148.57 7956.71 504.832 1264.54 150.05 5355.93 9829.61 9532.77 4912.59 0 
0.26 0.6 9159.78 7761.16 476.367 1263.31 151.987 5193.24 9827.43 9564.79 4758.57 0 
0.26 0.61 9172.16 7511.74 448.086 1262.63 153.885 4896.31 9819.54 9594.85 4536.49 0 
0.26 0.62 9184.88 7230.62 419.238 1262.63 155.999 4616.88 9806.94 9625.25 4198.51 0 
0.26 0.63 9206.22 6982.8 388.912 1264.3 158.235 4548.2 9799.23 9668.89 3858.67 0 
0.26 0.64 9233.26 6697.56 358.728 1264.57 160.287 4577.09 9793.96 9706.33 3598.46 0 
0.26 0.65 9259.87 6376.7 329.486 1271.47 162.581 4633.59 9790.81 9742.07 3350.73 0 
0.26 0.66 9291.14 5896.14 300.114 1264.49 164.959 4882.1 9785.13 9777.81 3103.21 0 
0.26 0.67 9314.78 5162.04 272.977 1261.7 167.339 5055.41 9767.82 9785.6 2837.82 0 
0.26 0.68 9337.83 3965.56 247.691 1259.4 170.549 5152.67 9734.68 9778.82 2521.58 0 
0.26 0.69 9377.23 2523.58 223.635 1256.68 173.988 5082.45 9682.4 9773.69 2134.69 0 
0.26 0.7 9438.68 1796.3 199.442 1255.11 177.571 5181.7 9646.38 9774.36 1963.73 0 
0.26 0.71 9506.33 1545.7 175.461 1254.68 181.14 5303.09 9631.5 9780.56 1914.27 0 
0.26 0.72 9571.36 1436.15 153.337 1256.77 184.554 5282.69 9623.59 9792.27 1787.91 0 
0.26 0.73 9632.34 1396.33 132.981 1260.17 187.546 5129.89 9619.7 9806.89 1557.51 0 
0.26 0.74 9691.54 1486.11 113.301 1265.95 190.365 5063.48 9625.54 9825.62 1242.16 0 
0.27 0 9981.9 9888.61 7510.83 6080.3 9282.6 7916.37 8683.75 2649.64 1139.5 0 
0.27 0.01 9981.95 9908.26 7536.58 6104.01 9382.76 7958.03 8696.17 2843.06 1117.49 0 
0.27 0.02 9982.88 9920.87 7542.22 6097.62 9476.02 7980.8 8702.98 3083.21 1089.27 0 
0.27 0.03 9980.9 9927.04 7533.24 6062.28 9582.67 7852.03 8725.37 3286.17 1093.64 0 
0.27 0.04 9976.54 9907.85 7532.98 5995.36 9665.26 7595.74 8748.55 3518.5 1127.2 0 
0.27 0.05 9971.13 9859.35 7502.77 5904 9584.35 7403.34 8775.38 3715.85 1152.65 0 
0.27 0.06 9965.1 9780.92 7453.42 5787.52 9353.62 7095.34 8801.33 3886.29 1189.32 0 
0.27 0.07 9957.5 9666.74 7383.14 5638.91 8940.01 6807.62 8828.13 4057.85 1233.62 0 
0.27 0.08 9949.51 9519.58 7291.61 5468.5 8330 6489.75 8854.98 4205.17 1291.64 0 
0.27 0.09 9941.18 9346.4 7178.38 5271.66 7576.18 6208.78 8884.35 4345.4 1352.92 0 
0.27 0.1 9932.72 9152.89 7044.2 5049.91 6673.56 5958.57 8915.56 4518.84 1415.27 0 
0.27 0.11 9922.33 8929.7 6892.54 4807.85 5628.84 5707.39 8948.67 4705.3 1505.3 0 
0.27 0.12 9906.1 8770.01 6689.69 4530.3 3793.95 5100.17 9008.17 4848.83 1696.46 0 
0.27 0.13 9895.35 8526 6474.34 4254.26 2594.94 4677.69 9051.86 5025.07 1705.49 0 
0.27 0.14 9885.44 8289.5 6253.41 3982.2 1767.38 4330.84 9089.96 5239.22 1680.14 0 
0.27 0.15 9870.68 8127.11 5958.44 3656 1052.44 3636.63 9129.03 5521.79 1430.81 0 
0.27 0.16 9850.83 8080.41 5626.43 3344.12 736.112 3066.03 9167.17 5801.76 1139.31 0 
0.27 0.17 9831.08 8089.72 5300.05 3065.73 590 2626.78 9210.52 6064.8 972.029 0 
0.27 0.18 9808.7 8120.08 4992.86 2826.57 511.095 2343.02 9260.84 6328.68 859.119 0 
0.27 0.19 9751.06 7898.87 4675.22 2571.62 461.006 2127.56 9308.33 6635.23 830.14 0 
0.27 0.2 9736.32 7921.1 4386.31 2382.45 424.714 1944.02 9350.04 6850.31 778.1 0 
0.27 0.21 9726.95 7861.68 3984.58 2178.67 395.86 1682.42 9337.99 6993.88 651.677 0 
0.27 0.22 9736.4 7945.35 3691.82 2050.31 371.918 1324.63 9338.76 7175.08 621.101 0 
0.27 0.23 9774.14 7075.47 3320.2 1880.76 352.447 881.591 9234.76 7330.01 573.999 0 
0.27 0.24 9768.95 6928.72 3160.19 1797.91 334.489 809.73 9246.63 7452.68 569.542 0 
0.27 0.25 9760.41 6822.66 3013.39 1727.77 319.2 755.307 9265.91 7588.07 577.448 0 
0.27 0.26 9751.39 6719.96 2869.48 1664.16 305.479 715.243 9283.47 7644.37 591.656 0 
0.27 0.27 9739.13 6620.47 2730.93 1613.19 292.609 683.745 9301.99 7717.91 617.611 0 
0.27 0.28 9723.74 6533.41 2596.23 1569.42 280.991 661.424 9321.67 7775.04 659.888 0 
0.27 0.29 9701.06 6409.42 2460.21 1533.04 270.608 640.811 9340.88 7851.92 712.694 0 
0.27 0.3 9672.61 6258.12 2328.32 1499.41 259.964 624.136 9358.97 7920.19 772.563 0 
0.27 0.31 9641.17 6160.22 2204.37 1474.29 250.494 608.295 9376.21 7998.45 841.693 0 
0.27 0.32 9594.83 6001.07 2079.07 1457.77 241.142 596.99 9389.25 8064.32 897.326 0 
0.27 0.33 9521.59 5747.13 1955.89 1442.28 232.048 587.292 9391.12 8114.92 900.647 0 
0.27 0.34 9426.54 5476.62 1846.91 1429.02 223.732 579.673 9398.31 8146.01 848.278 0 
0.27 0.35 9241.62 4040.92 1760.44 1412.26 215.42 595.221 9419.82 8163.84 665.847 0 
0.27 0.36 9217.36 3936.17 1699.66 1400.86 207.399 610.763 9427.14 8219.25 697.71 0 
0.27 0.37 9196.59 3950.66 1636.59 1390.76 199.657 619.608 9438.11 8280.86 719.931 0 
0.27 0.38 9179.46 4054.9 1571.04 1377.89 192.349 634.579 9449.41 8336.2 753.032 0 
0.27 0.39 9165.46 4242.14 1507.68 1369.12 185.04 640.878 9464.01 8396.82 800.09 0 
0.27 0.4 9152.88 4523.57 1442.76 1362.16 178.784 652.482 9478.38 8456.45 855.356 0 
0.27 0.41 9140.5 4851.47 1378.4 1355.43 172.798 666.306 9491.48 8531.18 918.427 0 
0.27 0.42 9135.27 5264.31 1315.92 1340.09 167.664 699.357 9503.5 8594.75 1031.92 0 
0.27 0.43 9153.09 5892.39 1256.8 1340.83 162.734 800.937 9518.78 8631.51 1278.52 0 
0.27 0.44 9170.21 6372.75 1197.09 1329.35 158.618 943.107 9538.89 8677.73 1627.42 0 
0.27 0.45 9193.81 6881.32 1137.56 1309.54 155.808 1209.99 9570.12 8742.67 2105.33 0 
0.27 0.46 9262.51 8093.6 1067.21 1310.44 153.072 2617.94 9663.27 8893.62 3379.81 0 
0.27 0.47 9246.26 8145.22 1003.4 1303.93 151.107 2988.31 9687.39 8968.04 3542.65 0 
0.27 0.48 9227.84 8186.1 944.716 1297.88 149.264 3172.84 9706.21 9028.64 3675.57 0 
0.27 0.49 9210.64 8213.69 890.418 1292.76 147.849 3378.23 9723.75 9086.91 3829.6 0 
0.27 0.5 9195.73 8246.05 839.68 1288.18 146.784 3641.93 9740.98 9140.53 3999.48 0 
0.27 0.51 9181.92 8272.79 792.373 1284.21 146.479 3866.67 9756.88 9191.47 4155.68 0 
0.27 0.52 9170.99 8297.76 748.201 1280.49 146.96 4150.89 9771.87 9245.92 4347.91 0 
0.27 0.53 9161.7 8309.62 707.139 1277.25 147.213 4436.37 9785.77 9295.12 4533.52 0 
0.27 0.54 9154.59 8325.14 667.553 1274.04 147.475 4768.33 9798.43 9340.29 4708.75 0 
0.27 0.55 9148.01 8312.54 631.308 1271.46 147.195 5034.27 9808.24 9384.37 4812.24 0 
0.27 0.56 9141.87 8271.65 597.943 1269.55 146.834 5208.9 9816.16 9422.45 4877.05 0 
0.27 0.57 9138.86 8214.59 566.019 1267.55 146.921 5355.9 9823.17 9460.45 4896.89 0 
0.27 0.58 9140.72 8103.2 535.735 1266.02 148.652 5355.16 9827 9494.92 4890.91 0 
0.27 0.59 9146.52 7953.74 506.675 1264.88 150.09 5284.85 9828.27 9525.96 4851.1 0 
0.27 0.6 9156.15 7752.47 478.281 1263.63 152.001 5090.43 9825.27 9557.52 4739.68 0 
0.27 0.61 9168.4 7501.9 449.843 1262.82 153.882 4792.77 9817.49 9588.17 4508.07 0 
0.27 0.62 9179.47 7210.72 421.067 1262.95 156.013 4476.76 9803.86 9615.29 4149.42 0 
0.27 0.63 9202.74 6973.75 390.472 1264.52 158.248 4440.03 9797.25 9660.58 3824.11 0 
0.27 0.64 9231.07 6674.03 360.172 1265.3 160.262 4449.58 9791.45 9699.55 3535.02 0 
0.27 0.65 9258.64 6357.93 330.931 1270.25 162.478 4528.29 9789.05 9733.63 3306.69 0 
0.27 0.66 9289.98 5877.46 300.989 1264.33 164.896 4828.15 9784.24 9773.51 3082.28 0 
0.27 0.67 9313.7 5157.93 273.755 1261.83 167.337 4996.83 9767.67 9780.57 2823.7 0 
0.27 0.68 9337.29 3985.92 248.229 1259.52 170.465 5102.72 9735.53 9776.42 2518.44 0 
0.27 0.69 9375.97 2550.35 224.1 1256.84 173.919 5037.66 9684.38 9770.19 2137.67 0 
0.27 0.7 9436.78 1811.06 199.768 1255.33 177.583 5144.21 9648.78 9771.69 1966.14 0 
0.27 0.71 9504.15 1531.01 175.934 1254.73 181.13 5256.3 9631.8 9780.79 1908.43 0 
0.27 0.72 9568.7 1418.47 153.855 1256.51 184.481 5239.74 9623.69 9790.66 1795.57 0 
0.27 0.73 9629.82 1370.27 133.512 1259.76 187.597 5088.82 9619.23 9805.15 1574.33 0 
0.28 0 9980.17 9887.62 7535.42 6093.09 9294.25 7831.11 8682.25 2632.55 1157.41 0 
0.28 0.01 9980.43 9907.55 7562.18 6117.27 9392.44 7861.68 8695.62 2825.22 1135.49 0 
0.28 0.02 9981.92 9919.28 7567.28 6114.84 9477.44 7901.96 8701.57 3066.52 1106.2 0 
0.28 0.03 9979.63 9924.11 7557.62 6079.24 9579.44 7776.35 8723.72 3262.1 1103.03 0 
0.28 0.04 9975 9902.7 7557.46 6012.82 9663.16 7524.33 8746.66 3500.08 1141.83 0 
0.28 0.05 9969.42 9852.58 7526.75 5921.91 9583.11 7322.69 8773.9 3696.17 1165.22 0 
0.28 0.06 9963.07 9771.95 7477.31 5805.56 9350.64 7015.9 8800.05 3867.67 1208.86 0 
0.28 0.07 9955.6 9655.26 7406.18 5657.4 8931.42 6730.26 8826.74 4037.02 1248.56 0 
0.28 0.08 9947.13 9506.12 7314.76 5486.9 8319.92 6417.11 8854.23 4178.86 1314.02 0 
0.28 0.09 9938.63 9330.99 7201 5289.81 7556.36 6137.22 8882.96 4321.91 1363.56 0 
0.28 0.1 9930.2 9136.28 7066.72 5066.23 6638.52 5886.65 8914.75 4494.43 1439.56 0 
0.28 0.11 9918.32 8924 6910.4 4822.39 5455.54 5579.04 8953.21 4688.08 1547.49 0 
0.28 0.12 9902.83 8743.99 6706.24 4542.04 3648.56 4971.78 9009.1 4812 1708.57 0 
0.28 0.13 9892.41 8504.24 6490.78 4270.99 2503.37 4570.2 9051.05 5010.3 1681.11 0 
0.28 0.14 9881.68 8252.73 6261.3 3980.6 1656.16 4156.71 9089.25 5234.88 1621.36 0 
0.28 0.15 9866.5 8121.39 5951.05 3651.76 997.386 3451.61 9125.72 5509.75 1290.43 0 
0.28 0.16 9846.59 8070.39 5625.79 3344.57 723.562 2942.86 9166.5 5786.88 1048.58 0 
0.28 0.17 9827.37 8079.43 5301.2 3069.71 584.777 2534.95 9211.24 6054.37 910.657 0 
0.28 0.18 9804.78 8106.46 4994.62 2827.6 509.309 2263.26 9261.02 6311.24 811.816 0 
